monument_id,asi_slno,name,locality,district,state,circle,page,raw_text
ASI-00001,1,Caves bearing inscriptions of 1st century AD Silhara Annupur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,Caves bearing inscriptions of 1st century AD Silhara Annupur
ASI-00002,2,Karan Temple Amarkantak Anuppur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,Karan Temple Amarkantak Anuppur
ASI-00003,3,Siva Temple Amarkantak Anuppur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,Siva Temple Amarkantak Anuppur
ASI-00004,4,Temple of Patalesvara Amarkantak Anuppur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,Temple of Patalesvara Amarkantak Anuppur
ASI-00005,5,Temples Baihar Balaghat,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,Temples Baihar Balaghat
ASI-00006,6,Fort Garhi Balaghat,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,Fort Garhi Balaghat
ASI-00007,7,Temple of Kotesvara (Mahadeo and Kashitola Balaghat Hanuman),,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,Temple of Kotesvara (Mahadeo and Kashitola Balaghat Hanuman)
ASI-00008,8,Old Fort Lanji Balaghat,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,Old Fort Lanji Balaghat
ASI-00009,9,An old temple within the limits of Piparwara Raigarh Balaghat forest village,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,An old temple within the limits of Piparwara Raigarh Balaghat forest village
ASI-00010,10,The old fortress which contains 53 images of Sonkhar Balaghat stones called Sada Bhada 54 Sl.No. Name of the Monument / Site Locality District,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,54,The old fortress which contains 53 images of Sonkhar Balaghat stones called Sada Bhada 54 Sl.No. Name of the Monument / Site Locality District
ASI-00011,11,Bijamandal mound Jatkara Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Bijamandal mound Jatkara Chhatarpur
ASI-00012,12,Adinatha Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Adinatha Temple Khajuraho Chhatarpur
ASI-00013,13,Brahman Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Brahman Temple Khajuraho Chhatarpur
ASI-00014,14,Chausath Jogini Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Chausath Jogini Temple Khajuraho Chhatarpur
ASI-00015,15,"Chitragupta or Bharatji""sTemple Khajuraho Chhatarpur",,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,"Chitragupta or Bharatji""sTemple Khajuraho Chhatarpur"
ASI-00016,16,Chopra of Square Tank Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Chopra of Square Tank Khajuraho Chhatarpur
ASI-00017,17,Colossal statue of Shri Hanuman Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Colossal statue of Shri Hanuman Khajuraho Chhatarpur
ASI-00018,18,Devi Jagadambi Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Devi Jagadambi Temple Khajuraho Chhatarpur
ASI-00019,19,Duladeo Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Duladeo Temple Khajuraho Chhatarpur
ASI-00020,20,Ghantai Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Ghantai Temple Khajuraho Chhatarpur
ASI-00021,21,Jatakari or Chatrubhuj Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Jatakari or Chatrubhuj Temple Khajuraho Chhatarpur
ASI-00022,22,Javari Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Javari Temple Khajuraho Chhatarpur
ASI-00023,23,Kakra Math Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Kakra Math Khajuraho Chhatarpur
ASI-00024,24,Kandariya Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Kandariya Temple Khajuraho Chhatarpur
ASI-00025,25,Lakshman Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Lakshman Temple Khajuraho Chhatarpur
ASI-00026,26,Lalguan Mahadeva Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Lalguan Mahadeva Khajuraho Chhatarpur
ASI-00027,27,Mahadeva Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Mahadeva Temple Khajuraho Chhatarpur
ASI-00028,28,Matangesvara Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Matangesvara Temple Khajuraho Chhatarpur
ASI-00029,29,Nandi Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Nandi Temple Khajuraho Chhatarpur
ASI-00030,30,Parsvanatha Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Parsvanatha Temple Khajuraho Chhatarpur
ASI-00031,31,Parvati Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Parvati Temple Khajuraho Chhatarpur
ASI-00032,32,Santinatha Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Santinatha Temple Khajuraho Chhatarpur
ASI-00033,33,Vamana Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Vamana Temple Khajuraho Chhatarpur
ASI-00034,34,Varaha Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Varaha Temple Khajuraho Chhatarpur
ASI-00035,35,Visvanatha Temple Khajuraho Chhatarpur,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Visvanatha Temple Khajuraho Chhatarpur
ASI-00036,36,Gond Fort Deogarh Chhindwara,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Gond Fort Deogarh Chhindwara
ASI-00037,37,Rangmahal Palace Hatta Damoh,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Rangmahal Palace Hatta Damoh
ASI-00038,38,Jatashankar Fort Jatashankar Damoh,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Jatashankar Fort Jatashankar Damoh
ASI-00039,39,The remains of an old sculptured temple Kanoda (Kanora) Damoh which is built without mortar and is attributed to the Chandels,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,The remains of an old sculptured temple Kanoda (Kanora) Damoh which is built without mortar and is attributed to the Chandels
ASI-00040,40,Temple of Kanora Bari Kanora Bari Damoh,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Temple of Kanora Bari Kanora Bari Damoh
ASI-00041,41,Old Temple Kodal Damoh,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,55,Old Temple Kodal Damoh
